timestamp,energy,energy_change,zero_crossing,is_silent,silence_duration,energy_std,energy_mean,is_chapter_boundary,relative_position,episode_id
540.0,0.00014821419608779252,-0.06776848435401917,0.0732421875,1.0,5.0,0.05966240138057088,0.06782493736924759,0,0.13160780872998462,81976
555.0,0.10811620205640793,0.007734328508377075,0.12060546875,0.0,0.0,0.047718351500186544,0.04548273201119931,0,0.13526358119470644,81976
570.0,0.1642574667930603,0.15994185209274292,0.11181640625,0.0,0.0,0.05796540726824693,0.06874132249504328,0,0.13891935365942823,81976
585.0,0.029448222368955612,-0.03017425909638405,0.2041015625,0.0,0.0,0.057559132937721906,0.08122965010503928,0,0.14257512612415002,81976
630.0,0.020832598209381104,-0.006787795573472977,0.0712890625,0.0,0.0,0.02721500734589501,0.02340157347013398,0,0.15354244351831542,81976
645.0,0.015912430360913277,-0.0010519195348024368,0.05322265625,0.0,0.0,0.025239771333993386,0.026114063279237598,0,0.1571982159830372,81976
660.0,0.009959508664906025,-0.018283601850271225,0.1005859375,0.0,0.0,0.05942688654826937,0.05017524656917279,0,0.160853988447759,81976
675.0,0.05267058685421944,-0.04544634744524956,0.0673828125,0.0,0.0,0.05561566446114422,0.05978029592855213,0,0.1645097609124808,81976
690.0,0.13438060879707336,0.1339285522699356,0.10205078125,0.0,0.0,0.05372122419016592,0.059794605389470235,0,0.16816553337720258,81976
705.0,0.024707557633519173,0.014567428268492222,0.064453125,0.0,0.0,0.0553033291644779,0.05918715801090002,0,0.17182130584192437,81976
720.0,0.08711782097816467,0.01638239622116089,0.40673828125,0.0,0.0,0.03736003881728533,0.05136683536693454,0,0.1754770783066462,81976
735.0,0.12127465009689331,0.09252120554447174,0.1015625,0.0,0.0,0.039424676784851724,0.07096249330788851,0,0.17913285077136798,81976
750.0,0.03012564778327942,0.010752877220511436,0.1474609375,0.0,0.0,0.04361455058102608,0.04890144590171985,0,0.18278862323608977,81976
765.0,0.05031394213438034,0.003930635750293732,0.14404296875,0.0,0.0,0.027388189910758018,0.03893050897750072,0,0.18644439570081156,81976
780.0,0.002351766685023904,-0.0791909322142601,0.0009765625,1.0,5.0,0.032523728456641685,0.03642696622409858,0,0.19010016816553335,81976
795.0,0.021263547241687775,0.020302684977650642,0.1748046875,0.0,0.0,0.054104215940512554,0.03696214872373579,0,0.19375594063025517,81976
810.0,0.1742609739303589,0.17341187596321106,0.07421875,0.0,0.0,0.0686802754378809,0.07885636466865738,0,0.19741171309497696,81976
825.0,0.009914043359458447,-0.032616615295410156,0.4775390625,0.0,0.0,0.06318846345457654,0.10003265598788857,0,0.20106748555969875,81976
840.0,0.13210520148277283,-0.012287557125091553,0.134765625,0.0,0.0,0.060473373563500646,0.08911138415957491,0,0.20472325802442054,81976
855.0,0.051319874823093414,0.033950820565223694,0.09375,0.0,0.0,0.043114329526475904,0.0850378197307388,0,0.20837903048914233,81976
870.0,0.014959015883505344,-0.07734046876430511,0.12646484375,0.0,0.0,0.04136443670849617,0.058519047064085804,0,0.21203480295386412,81976
885.0,0.07649576663970947,0.060988347977399826,0.06201171875,0.0,0.0,0.026909734055690526,0.043091765604913235,0,0.21569057541858594,81976
900.0,0.06442410498857498,-0.0008030757308006287,0.1240234375,0.0,0.0,0.02117167471416452,0.06405315982798736,0,0.21934634788330773,81976
915.0,0.053113821893930435,-0.005567178130149841,0.06689453125,0.0,0.0,0.044093389948745315,0.06682670109027337,0,0.22300212034802952,81976
930.0,0.00020700572349596769,-0.13293039798736572,0.126953125,1.0,5.0,0.050703559147127,0.047066087869704155,0,0.2266578928127513,81976
945.0,0.05719473958015442,-0.013148576021194458,0.357421875,0.0,0.0,0.027448809946025395,0.046265397019548495,0,0.2303136652774731,81976
960.0,0.020067749544978142,-0.039879389107227325,0.1416015625,0.0,0.0,0.018764350733529223,0.04413431013623873,0,0.2339694377421949,81976
975.0,0.01676000840961933,-0.01909712143242359,0.365234375,0.0,0.0,0.0079963070268739,0.022499469729761284,0,0.2376252102069167,81976
